"","fecha_hecho","cantidad","latitud","longitud","sexo","edad","estado_civil","grupo_actor","actividad_delictiva","parentesco","ocupacion","discapacidad","grupo_especial","medio_transporte","nivel_academico","testigo","conducta","modalidad","caracterizacion","conducta_especial","arma_medio","articulo_penal","categoria_penal","nombre_barrio","codigo_barrio","codigo_comuna","lugar","sede_receptora","bien","categoria_bien","grupo_bien","modelo","color","permiso","unidad_medida","fecha_ingestion","YEAR"
"80","2018-05-07T11:30:00.000-05:00",1,6.23112142,-75.60980489,"Mujer",26,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Los Alpes","#1615","16","Vía pública","Belén","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"81","2018-12-19T17:45:00.000-05:00",1,6.24843036,-75.56714342,"Mujer",29,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"82","2018-07-26T02:30:00.000-05:00",1,6.24952431,-75.56798529,"Mujer",46,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"83","2018-03-09T16:00:00.000-05:00",1,6.2478729,-75.56852675,"Hombre",33,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Sin dato documentos","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"84","2018-03-26T03:00:00.000-05:00",1,6.24686434,-75.56656298,"Mujer",57,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Barrio Colón","#1013","10","Vía pública","Candelaria","Sin dato documentos","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"85","2018-05-04T03:30:00.000-05:00",1,6.24964394,-75.56563584,"Mujer",18,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Peso","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"86","2018-06-09T13:00:00.000-05:00",1,6.24806766,-75.56532629,"Mujer",39,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"87","2018-06-15T07:00:00.000-05:00",1,6.24619495,-75.56703067,"Mujer",65,"Divorciado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Barrio Colón","#1013","10","Vía pública","Candelaria","Carne","Alimento","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"88","2018-08-03T10:00:00.000-05:00",1,6.26921995,-75.56549782,"Mujer",47,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Sevilla","#0407","4","Vía pública","Aranjuez","Sin dato documentos","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"89","2018-08-15T12:30:00.000-05:00",1,6.24622822,-75.56699214,"Mujer",23,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Barrio Colón","#1013","10","Vía pública","Candelaria","Sin dato documentos","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"90","2018-08-17T07:00:00.000-05:00",1,6.24675757,-75.5752433,"Mujer",31,"Unión marital de hecho","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Autobus","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Corazón de Jesús","#1008","10","Vía pública","Candelaria","Carne","Alimento","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"91","2018-08-24T16:30:00.000-05:00",1,6.24952164,-75.56797456,"Hombre",33,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"92","2018-08-28T15:30:00.000-05:00",1,6.24831304,-75.56725339,"Mujer",59,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Sin dato documentos","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"93","2018-08-29T17:00:00.000-05:00",1,6.24675733,-75.57207874,"Mujer",32,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Guayaquil","#1007","10","Vía pública","Candelaria","Carne","Alimento","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"94","2018-08-31T16:00:00.000-05:00",1,6.24826622,-75.57272455,"Hombre",47,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Guayaquil","#1007","10","Vía pública","Candelaria","Carne","Alimento","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"95","2018-10-22T17:00:00.000-05:00",1,6.251913,-75.56817254,"Mujer",27,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"96","2018-11-17T03:00:00.000-05:00",1,6.26122094,-75.56291937,"Hombre",29,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Prado","#1001","10","Vía pública","Candelaria","Carne","Alimento","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"97","2018-11-24T12:00:00.000-05:00",1,6.24888915,-75.57115745,"Mujer",25,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","Guayaquil","#1007","10","Vía pública","Candelaria","Sin dato documentos","Documentos","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"98","2018-12-24T11:00:00.000-05:00",1,6.25164517,-75.56836397,"Mujer",28,"Soltero(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","La Candelaria","#1019","10","Vía pública","Candelaria","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
"99","2018-12-29T03:00:00.000-05:00",1,6.20948324,-75.56742536,"Mujer",37,"Casado(a)","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Sin dato","Caminata","Sin dato","Sin dato","Hurto a persona","Cosquilleo","Sin dato","Sin dato","No","Sin dato","Sin dato","El Poblado","#1418","14","Vía pública","Poblado","Tarjeta bancaria","Dinero, joyas, piedras preciosas y título valor","Mercancía",-1,"Sin dato","Sin dato","Sin dato","2022-05-26T18:12:23.000-05:00","2018"
