time,latitude,Longitude,elevation,distancia_geodesica_km,diferencia_tiempo_segundos,diferencia_tiempo_horas,rapidez_media_km_s,rapidez_media_km_h
2022-03-04 00:04:34+00:00,6.180892554117535,-75.57729642845278,1589.639492034912,0.002160142188377261,0.0,0.0,0.0,0.0
2022-03-04 00:04:35+00:00,6.180912000132893,-75.57729458443409,1588.165859222412,0.0021548847218744714,1.0,0.0002777777777777778,0.0021548847218744714,7.757584998748097
2022-03-04 00:04:43+00:00,6.180921471683477,-75.57731159969752,1591.435878753662,0.005286258437048841,8.0,0.0022222222222222222,0.0006607823046311051,2.3788162966719786
2022-03-04 00:04:46+00:00,6.180897499440406,-75.57727027691489,1587.116054534912,0.002682316020157054,3.0,0.0008333333333333334,0.0008941053400523514,3.2187792241884647
2022-03-04 00:04:48+00:00,6.180873904382978,-75.57727589279001,1586.772304534912,0.002998799648193081,2.0,0.0005555555555555556,0.0014993998240965406,5.397839366747546
2022-03-04 00:04:49+00:00,6.180848758673464,-75.57726575068718,1586.357265472412,0.0019270921668410928,1.0,0.0002777777777777778,0.0019270921668410928,6.9375318006279345
2022-03-04 00:04:50+00:00,6.180861708713864,-75.57727740153258,1587.002285003662,0.00214375160775186,1.0,0.0002777777777777778,0.00214375160775186,7.7175057879066955
2022-03-04 00:04:51+00:00,6.180877131415699,-75.57728913619702,1586.430507659912,0.010737545262819212,1.0,0.0002777777777777778,0.010737545262819212,38.65516294614916
2022-03-04 00:05:21+00:00,6.180952820001338,-75.57734990499502,1584.878505706787,0.014746246519889986,30.0,0.008333333333333333,0.0004915415506629995,1.7695495823867984
2022-03-04 00:05:23+00:00,6.181004368705843,-75.57722702629452,1582.133632659912,0.007614991410843633,2.0,0.0005555555555555556,0.0038074957054218166,13.70698453951854
2022-03-04 00:05:36+00:00,6.180938780313526,-75.57724798105245,1588.489589691162,0.0025616797612105276,13.0,0.003611111111111111,0.00019705228932388673,0.7093882415659922
2022-03-04 00:05:37+00:00,6.180915939627384,-75.57724412537699,1590.225917816162,0.00240047481508583,1.0,0.0002777777777777778,0.00240047481508583,8.641709334308988
